index_op;trans_date_trans_time;merchant;category;amt;city;state;latitude;longitude;city_pop;job;dob;trans_num;merch_lat;merch_long;is_fraud
3863;2019-01-13T13:37:59.000;Schaefer Lt;kids_pets;157.52;Moriarty;NM;349.889;-1.060.609;7268;Therapist, art;1988-08-04T00:00:00.000;c77518683aa42843b300841053e252d8;35.977.555;-106.868.273;0
3864;2019-01-13T13:41:54.000;Halvorson Group;misc_pos;527.92;Ballwin;MO;38.577;-905.255;92608;Engineer, communications;2001-07-26T00:00:00.000;8ad48ea1b3a87edbd1f666c79c7ac2e1;39.296.264;-90.461.661;0
3865;2019-01-13T13:44:56.000;Jakubowski Group;food_dining;24.11;Burbank;WA;461.966;-1.189.017;3684;Musician;1981-11-29T00:00:00.000;f579dfcdca7eb7d119b6aafbfa76c806;47.129.941;-118.014.296;0
3866;2019-01-13T13:51:32.000;Erdman-Ebert;personal_care;61.75;Mountain Center;CA;336.401;-1.165.567;1661;Therapist, music;1988-09-19T00:00:00.000;59540b6890cdfb6151f66d7989b71bc5;33.068.324;-115.995.029;0
3867;2019-01-13T13:53:01.000;Klocko, Runolfsdottir and Breitenberg;health_fitness;76.82;Fiddletown;CA;385.234;-1.206.763;832;Immigration officer;1987-05-19T00:00:00.000;24ba78b0955978b6049151662b280e91;3.765.288;-119.869.903;0
3868;2019-01-13T13:54:00.000;Renner Lt;home;123.41;Thompson;UT;389.999;-109.615;46;Surveyor, minerals;1987-04-23T00:00:00.000;35ccf62889ff745e8883bcc529f532fe;38.510.464;-109.346.827;0
3869;2019-01-13T13:59:53.000;Turner and Sons;shopping_pos;150.36;Newhall;CA;343.795;-118.523;34882;Health physicist;1971-04-25T00:00:00.000;9f8fbbf4ba222664910e97c90e1c61e3;35.370.564;-117.647.805;0
3870;2019-01-13T14:01:17.000;Ratke and Sons;health_fitness;140.92;Norwalk;CA;339.056;-1.180.818;105549;Firefighter;1973-09-22T00:00:00.000;3ff7a6ff4b431b499ec70a56e34c64ed;33.171.299;-118.174.618;0
3871;2019-01-13T14:08:13.000;Fritsch and Sons;health_fitness;2.54;Portland;OR;455.303;-1.227.033;841711;Engineer, building services;1963-04-04T00:00:00.000;acf42ee0089ef10b626f3e505f38e8b0;44.745.279;-12.349.384;0
3872;2019-01-13T14:16:50.000;Schroeder Group;health_fitness;26.45;Ballwin;MO;38.577;-905.255;92608;Engineer, communications;2001-07-26T00:00:00.000;aeb44aa833961fb07395ca2600a16569;3.809.824;-90.947.377;0
3873;2019-01-13T14:20:09.000;Abbott-Steube;personal_care;101.74;Sun City;CA;337.467;-1.171.721;54287;Designer, exhibition/display;1972-09-22T00:00:00.000;85ad05b61b46e2d45fdc4051077df5c8;33.938.507;-116.747.267;0
3874;2019-01-13T14:24:29.000;Crona and Sons;kids_pets;25.3;Sutherland;NE;411.558;-101.136;1789;Insurance broker;1982-02-11T00:00:00.000;b6bc2ba0e073d053a90709206bc0dfff;40.338.819;-101.724.609;0
3875;2019-01-13T14:24:45.000;Hermiston, Russel and Price;food_dining;47.14;Littleton;CO;395.994;-1.050.044;320420;Water engineer;1975-07-31T00:00:00.000;ad00b257f9dbde945fc85a817cf9b5c6;3.978.665;-10.571.177;0
3876;2019-01-13T14:27:48.000;Weimann-Lockman;kids_pets;17.19;Luray;MO;404.931;-918.912;519;Town planner;1966-02-13T00:00:00.000;5f8d7f1c7cd2942946433b8ed2b5a1d2;40.225.175;-91.484.259;0
3877;2019-01-13T14:31:25.000;Medhurst PLC;shopping_net;5.74;Norwalk;CA;339.056;-1.180.818;105549;Firefighter;1973-09-22T00:00:00.000;d2e8029189a1953c6d0792c0ff91d295;34.199.315;-117.139.816;0
3878;2019-01-13T14:37:12.000;Reichel, Bradtke and Blan;travel;4.47;Corona;CA;338.419;-1.176.043;233717;Wellsite geologist;1966-05-22T00:00:00.000;ee780bce63794a243b60e28fa699a88c;33.925.597;-117.091.192;0
3879;2019-01-13T14:37:52.000;Kutch-Wilderman;home;17.83;Brashear;MO;401.959;-924.333;805;Private music teacher;1970-06-27T00:00:00.000;ea93fe15add3ab694ee43f7e4aad081b;41.162.297;-91.574.114;0
3880;2019-01-13T14:38:29.000;Fadel, Mertz and Rippin;entertainment;16.66;Freedom;WY;430.172;-1.110.292;471;Education officer, museum;1967-08-02T00:00:00.000;b2302c013aa24402a8168df6fec65a28;43.587.023;-110.071.759;0
3881;2019-01-13T14:38:41.000;Frami Group;entertainment;5.64;Moriarty;NM;349.889;-1.060.609;7268;Therapist, art;1988-08-04T00:00:00.000;1020ba3f1a34f2a31c2e8f70a4ea165a;35.308.831;-106.537.312;0
3882;2019-01-13T14:46:53.000;Baumbach, Strosin and Nicolas;shopping_pos;5.81;Lakeport;CA;39.047;-1.229.328;11256;Podiatrist;1972-10-18T00:00:00.000;3574947e62b3b837293fd963222ec5c9;39.123.325;-122.018.219;0
3883;2019-01-13T14:50:40.000;Conroy-Em;food_dining;50.37;Lamy;NM;354.311;-1.059.409;923;Public relations account executive;1964-06-22T00:00:00.000;20bd5504fe4a41ea23034e8c2d7832f4;35.808.921;-106.603.115;0
3884;2019-01-13T14:56:06.000;Jacobi and Sons;shopping_pos;1.79;Newberg;OR;453.099;-1.229.685;28278;Research scientist (physical sciences);1977-07-17T00:00:00.000;1afc5f7691e566dfe8e43536802f98b3;46.008.545;-123.312.031;0
3885;2019-01-13T15:02:11.000;Douglas, Schneider and Turne;shopping_pos;1.66;Superior;AZ;332.887;-1.110.985;2872;Petroleum engineer;1987-10-28T00:00:00.000;436446314f205d23c87593c4c5369528;33.684.509;-111.025.156;0
3886;2019-01-13T15:04:34.000;Ernser-Lynch;food_dining;128.33;High Rolls Mountain Park;NM;329.396;-1.058.189;899;Naval architect;1967-08-30T00:00:00.000;65e234bf48f6e8698621262fdd29749d;31.942.428;-10.592.192;0
3887;2019-01-13T15:16:09.000;Goyette Inc;shopping_net;4.47;Arnold;MO;384.305;-90.387;35439;Land/geomatics surveyor;1985-03-31T00:00:00.000;53c71ac5723c06579a4b14c8a01770b4;37.808.559;-91.360.332;0
3888;2019-01-13T15:20:29.000;Harris Group;food_dining;87.76;Indian Wells;CA;337.163;-1.163.381;4677;Learning mentor;1955-05-06T00:00:00.000;178c8d2b29f674a11b6b0dae6fd28476;34.379.091;-11.732.243;0
3889;2019-01-13T15:21:02.000;Hintz, Bauch and Smith;health_fitness;21.87;Littleton;CO;395.994;-1.050.044;320420;Water engineer;1975-07-31T00:00:00.000;6550f61214ffa81172cbf7777b60f5a5;4.014.109;-105.651.282;0
3890;2019-01-13T15:22:38.000;Larkin, Stracke and Greenfelde;entertainment;137.84;Newhall;CA;343.795;-118.523;34882;Health physicist;1971-04-25T00:00:00.000;de3065e313610a5f1a41ecc67248edac;34.311.576;-117.901.069;0
3891;2019-01-13T15:24:49.000;Bechtelar-Rippin;food_dining;135.48;Napa;CA;384.549;-1.222.564;94014;Airline pilot;1985-08-21T00:00:00.000;1fed3b9eb00c97185a914f51cec5fb64;39.294.376;-12.217.037;0
3892;2019-01-13T15:28:10.000;Bernhard-Lesch;food_dining;77.98;Sacramento;CA;385.662;-1.213.286;757530;Magazine features editor;1979-04-30T00:00:00.000;56089cf635eb4d6103fd7412961d2506;37.996.328;-120.461.672;0
3893;2019-01-13T15:30:52.000;Bashirian Group;shopping_net;1.87;Ruidoso;NM;333.305;-1.056.933;8874;Licensed conveyancer;2000-08-16T00:00:00.000;79fa827054210d6d214292676d71b6ed;32.765.059;-106.552.762;0
3894;2019-01-13T15:40:22.000;Carroll PLC;health_fitness;4.75;Manley;NE;409.207;-96.168;206;Human resources officer;1967-10-04T00:00:00.000;9dbf54533d22ad8a8619f25e71366e3e;41.854.611;-96.639.514;0
3895;2019-01-13T15:52:32.000;Kautzer and Sons;personal_care;35.23;Port Costa;CA;38.046;-1.221.866;198;Armed forces training and education officer;1959-03-31T00:00:00.000;6f791b20068dda011eee20fabd328e64;37.351.326;-122.835.976;0
3896;2019-01-13T15:58:28.000;Daugherty, Pouros and Beahan;shopping_pos;2.76;Thompson;UT;389.999;-109.615;46;Surveyor, minerals;1987-04-23T00:00:00.000;e071e31ca4284a7ca810aede5bba5654;38.369.522;-110.275.758;0
3897;2019-01-13T15:58:36.000;Hills-Boye;personal_care;9.42;Norwalk;CA;339.056;-1.180.818;105549;Firefighter;1973-09-22T00:00:00.000;fe3a7c50d5450e9de388af0831348129;33.971.554;-118.901.213;0
3898;2019-01-13T16:03:51.000;Wilkinson PLC;kids_pets;16.09;Mound City;MO;401.362;-952.138;1631;Architect;1953-01-20T00:00:00.000;9da338f595730c511e6ffd40b770a5b3;39.657.212;-95.762.855;0
3899;2019-01-13T16:05:07.000;Connelly PLC;food_dining;25.19;Conway;WA;48.34;-1.223.456;85;Research officer, political party;1984-09-01T00:00:00.000;14d928fba85397a413d5cea7423ad5e4;48.426.234;-123.146.695;0
3900;2019-01-13T16:07:37.000;Schmidt and Sons;shopping_net;531.25;Woods Cross;UT;408.874;-1.119.027;13983;Insurance broker;1979-08-14T00:00:00.000;5770d4878e6446b4d1487a6e52ea98c7;40.494.429;-112.345.525;0
3901;2019-01-13T16:07:53.000;Berge, Kautzer and Harris;personal_care;12.32;Napa;CA;384.549;-1.222.564;94014;Airline pilot;1985-08-21T00:00:00.000;f01423ca527dadec62f6074a391a0f90;37.991.603;-122.620.816;0
3902;2019-01-13T16:07:56.000;Reynolds-Schinne;misc_pos;3.17;Moab;UT;385.677;-1.095.271;9772;Location manager;1989-11-24T00:00:00.000;27990410aff79ff9fd92778e1bc1a0d1;3.778.403;-109.473.615;0
3903;2019-01-13T16:11:53.000;Gottlieb, Considine and Schultz;shopping_net;134.77;Superior;AZ;332.887;-1.110.985;2872;Petroleum engineer;1987-10-28T00:00:00.000;dd4cc3c8e43b445d64e3d97c0d7531ac;3.269.708;-111.268.648;0
3904;2019-01-13T16:12:05.000;Graham, Hegmann and Hammes;food_dining;10.84;High Rolls Mountain Park;NM;329.396;-1.058.189;899;Naval architect;1967-08-30T00:00:00.000;53abb87991e837dd41e4207483666128;33.907.026;-105.365.507;0
3905;2019-01-13T16:12:20.000;Jacobi Inc;health_fitness;132.14;Honokaa;HI;200.827;-155.488;4878;Physiotherapist;1966-12-03T00:00:00.000;b1858f938439922ffb1740e8c4cf73f1;19.836.873;-155.165.234;0
3906;2019-01-13T16:13:25.000;Weimann-Lockman;kids_pets;10.41;Orient;WA;488.878;-1.182.105;149;Special educational needs teacher;1978-06-21T00:00:00.000;3548de1436e13983f9a381a9c53396b8;4.830.094;-117.709.856;0
3907;2019-01-13T16:19:40.000;McCullough, Hudson and Schuste;food_dining;52.8;Superior;AZ;332.887;-1.110.985;2872;Petroleum engineer;1987-10-28T00:00:00.000;bfa6349d2d51b27d81a11860c4208ce2;34.283.766;-110.408.827;0
3908;2019-01-13T16:20:13.000;Quitzon, Green and Bashirian;shopping_pos;8.61;Phoenix;AZ;338.155;-1.121.202;1312922;Counselling psychologist;1999-11-30T00:00:00.000;04a2cca96321486d0cdcf9e27fd0a19f;34.061.153;-111.803.417;0
3909;2019-01-13T16:20:56.000;Crooks and Sons;personal_care;51.79;Holstein;NE;404.542;-986.538;331;Telecommunications researcher;1950-08-19T00:00:00.000;cccaec45b02f433d3e81f2fe6b8d9168;40.496.551;-99.317.671;0
3910;2019-01-13T16:28:15.000;Fisher-Schowalte;shopping_net;337.77;Independence;MO;391.412;-943.515;123373;Engineer, production;1992-11-27T00:00:00.000;0b13c0f20c0fbb410e4956a71cf43518;40.100.474;-95.288.108;0
3911;2019-01-13T16:32:04.000;Ruecker-Mayert;kids_pets;95.95;Aurora;CO;396.662;-104.835;389246;Scientist, marine;1969-12-12T00:00:00.000;9ca6de6cdc3b4759076be2ddeb02176f;39.112.347;-104.012.504;0
3912;2019-01-13T16:34:53.000;Monahan-Mo;personal_care;14.02;Thompson;UT;389.999;-109.615;46;Surveyor, minerals;1987-04-23T00:00:00.000;ee18a28764a30f69e2e0efb497ef4bdd;39.731.639;-110.207.411;0
3913;2019-01-13T16:37:36.000;Champlin-Caspe;home;31.13;Kent;OR;450.838;-1.206.649;60;Museum education officer;1942-04-03T00:00:00.000;fb2c38038cb866b929cbbb3020530964;44.764.686;-11.981.544;0
3914;2019-01-13T16:38:43.000;Metz-Boehm;shopping_pos;1.33;Superior;AZ;332.887;-1.110.985;2872;Petroleum engineer;1987-10-28T00:00:00.000;254f0ccb1a41a83e43648548e4a430ae;3.270.151;-11.025.414;0
3915;2019-01-13T16:43:00.000;Breitenberg-Hermiston;kids_pets;5.92;Sacramento;CA;385.662;-1.213.286;757530;Magazine features editor;1979-04-30T00:00:00.000;e38f23bdce9e3c8db65ebf1cd6690455;38.060.307;-120.505.642;0
3916;2019-01-13T16:45:34.000;Bernier and Sons;kids_pets;96.95;Norwalk;CA;339.056;-1.180.818;105549;Firefighter;1973-09-22T00:00:00.000;d58b0954880472f84baca1994a0bde5d;33.487.958;-117.275.033;0
3917;2019-01-13T16:51:57.000;Morissette-Schaefe;personal_care;129.96;Santa Monica;CA;340.287;-1.184.924;92043;Civil engineer, contracting;1961-04-25T00:00:00.000;4f71e88564dce8fcf96557740b1d3303;33.583.623;-119.298.106;0
3918;2019-01-13T16:52:40.000;Berge-Ullrich;home;173.34;Blairsden-Graeagle;CA;398.127;-1.206.405;1725;Chartered legal executive (England and Wales);1967-05-27T00:00:00.000;f3ffbb1c062ac53d383c09eb9a5265bb;40.251.414;-119.836.393;0
3919;2019-01-13T16:53:35.000;Wilkinson LLC;personal_care;41.2;Hooper;NE;416.414;-965.232;1745;Engineer, automotive;1973-12-26T00:00:00.000;bd24b78f5001f535a65e520578963d67;41.362.821;-96.703.659;0
3920;2019-01-13T16:56:14.000;Wilkinson Lt;entertainment;2.16;Red River;NM;366.659;-1.054.694;606;Surveyor, land/geomatics;1988-09-06T00:00:00.000;e16632d2f7873c0439fa0ead737c13ec;37.278.773;-105.230.626;0
3921;2019-01-13T16:56:20.000;Schumm PLC;health_fitness;51.08;Fullerton;NE;41.366;-980.054;1749;Surveyor, mining;1973-05-07T00:00:00.000;2795b88bac3fe375d86a6fbae6602420;40.607.907;-97.859.465;0
3922;2019-01-13T17:00:32.000;Kilback and Sons;entertainment;84.54;Grenada;CA;416.125;-1.225.258;589;Systems analyst;1945-12-21T00:00:00.000;09e33a9b6dedc7b628d454b9a3f075ce;42.496.279;-122.168.929;0
3923;2019-01-13T17:03:50.000;Kling-Ernse;entertainment;25.63;Redford;MO;373.272;-910.243;241;Investment analyst;1974-10-27T00:00:00.000;27a2492810f8f4a82ce03ceb879e4822;38.256.228;-9.202.378;0
3924;2019-01-13T17:04:47.000;Brown, Homenick and Lesch;health_fitness;9.36;San Jose;CA;373.304;-1.217.913;973849;Geoscientist;1997-01-18T00:00:00.000;389da31d2a719b80fb5ba52ef44bccdb;3.755.636;-12.138.265;0
3925;2019-01-13T17:05:35.000;Schaefer Lt;kids_pets;50.01;Superior;AZ;332.887;-1.110.985;2872;Petroleum engineer;1987-10-28T00:00:00.000;2b2c48f5fe84f44ac0d8fe1d44f2e6dc;32.657.394;-111.462.079;0
3926;2019-01-13T17:06:28.000;Zboncak, Rowe and Murazik;shopping_net;2.69;Altonah;UT;403.207;-110.436;302;Sales professional, IT;1990-01-17T00:00:00.000;3ce4b32fb40171d2cff19b75a75d80ce;41.099.326;-110.778.848;0
3927;2019-01-13T17:06:38.000;Swaniawski, Nitzsche and Welch;health_fitness;4.89;Phoenix;AZ;338.155;-1.121.202;1312922;Counselling psychologist;1999-11-30T00:00:00.000;86dcc0caa3531d876405bb0de7544967;3.339.025;-112.034.968;0
3928;2019-01-13T17:06:40.000;Kulas Group;health_fitness;43.37;Moriarty;NM;349.889;-1.060.609;7268;Therapist, art;1988-08-04T00:00:00.000;64bf11c19d98771258f0ec25a1d4dd88;35.829.672;-10.635.504;0
3929;2019-01-13T17:28:55.000;Daugherty, Pouros and Beahan;shopping_pos;7.01;Superior;AZ;332.887;-1.110.985;2872;Petroleum engineer;1987-10-28T00:00:00.000;0ab087dea6c9bb260d413666b2c223c9;33.008.996;-111.293.603;0
3930;2019-01-13T17:30:12.000;Gottlieb Group;kids_pets;56.95;Fields Landing;CA;407.268;-1.242.174;276;Scientist, audiological;1929-05-06T00:00:00.000;51d4b92d2b41fef8cab210095adf430c;40.408.083;-125.130.751;0
3931;2019-01-13T17:30:38.000;Lynch Lt;shopping_pos;2.92;Crownpoint;NM;357.206;-1.080.271;5662;IT consultant;1989-04-08T00:00:00.000;e34cfe8108272daa2454f4dab4a957d8;35.097.639;-10.821.108;0
3932;2019-01-13T17:31:08.000;Dare, Fritsch and Zboncak;health_fitness;8.9;Holstein;NE;404.542;-986.538;331;Telecommunications researcher;1950-08-19T00:00:00.000;0889b2dfbf6bb59be4d5e1fc15ca933c;39.520.507;-99.182.478;0
3933;2019-01-13T17:31:49.000;Fritsch and Sons;health_fitness;30.23;Browning;MO;40.029;-931.607;602;Cytogeneticist;1954-07-14T00:00:00.000;6b372c47908d75afe4c5f22d3aa16b08;40.121.819;-94.146.525;0
3934;2019-01-13T17:35:52.000;Lynch Lt;shopping_pos;7.61;Orient;WA;488.878;-1.182.105;149;Special educational needs teacher;1978-06-21T00:00:00.000;040f8b90ce9334ef12f29ff93ce30458;49.186.051;-11.877.592;0
3935;2019-01-13T17:36:15.000;Gaylord-Powlowski;home;163.81;Meridian;ID;436.498;-1.164.306;84106;Intelligence analyst;1971-02-11T00:00:00.000;80eceb472513a0ec3331a97e79e5240e;44.407.077;-116.889.225;0
3936;2019-01-13T17:36:39.000;Brown Inc;kids_pets;69.17;Roseland;NE;404.591;-985.551;463;Nurse, mental health;1948-05-31T00:00:00.000;421550e330b33c5468d30e3e0ce0d18e;40.007.505;-99.260.428;0
3937;2019-01-13T17:37:13.000;Kihn-Schuste;food_dining;5.76;Wendel;CA;403.406;-1.202.824;104;Teacher, adult education;1989-08-16T00:00:00.000;48359770e85238fff934e77bc113405c;39.515.447;-119.910.909;0
3938;2019-01-13T17:37:55.000;Breitenberg-Hermiston;kids_pets;56.26;Meadville;MO;397.795;-933.014;964;Tourist information centre manager;1974-12-23T00:00:00.000;3fedb2501458c54b82c4db4c40704b4e;39.702.846;-92.976.527;0
3939;2019-01-13T17:38:01.000;Zboncak Lt;food_dining;8.82;Conway;WA;48.34;-1.223.456;85;Research officer, political party;1984-09-01T00:00:00.000;957c16b3ab29ac8a5632f0c3757391e4;48.297.234;-121.545.042;0
3940;2019-01-13T17:42:10.000;Hyatt, Russel and Gleichne;health_fitness;55.39;Centerview;MO;387.897;-938.702;2368;Electronics engineer;1989-07-17T00:00:00.000;40773e558137b2438bf00cffe1df728b;39.193.566;-93.488.559;0
3941;2019-01-13T17:46:43.000;Gibson-Deckow;entertainment;47.84;Sun City;CA;337.467;-1.171.721;54287;Designer, exhibition/display;1972-09-22T00:00:00.000;56a2f5766c681bf237c8a426582da60c;33.708.321;-117.078.085;0
3942;2019-01-13T17:49:02.000;Eichmann-Russel;misc_pos;9.4;Pueblo;CO;382.352;-104.66;151815;Further education lecturer;1988-01-04T00:00:00.000;1735458eb0bde3d2eeeb48a062805a21;38.022.613;-104.895.756;0
3943;2019-01-13T17:49:06.000;Effertz, Welch and Schowalte;entertainment;8.81;Conway;WA;48.34;-1.223.456;85;Research officer, political party;1984-09-01T00:00:00.000;01794e109b14353e0b4c5e3d6eacc9f9;48.158.745;-122.926.584;0
3944;2019-01-13T17:49:50.000;Kilback LLC;food_dining;23.03;Sutherland;NE;411.558;-101.136;1789;Insurance broker;1982-02-11T00:00:00.000;06f5d997085b59dda6dbf1ae2ed33b71;41.938.008;-101.775.582;0
3945;2019-01-13T18:00:03.000;Berge, Kautzer and Harris;personal_care;18.02;Laramie;WY;414.247;-1.054.781;35371;Pilot, airline;1988-09-02T00:00:00.000;17c8d98c2c181cae56f38ecda3d8f3f2;41.100.101;-105.358.195;0
3946;2019-01-13T18:01:53.000;Hammes-Beatty;kids_pets;78.92;Mound City;MO;401.362;-952.138;1631;Architect;1953-01-20T00:00:00.000;3285a85377a4e1b36446e30b2e91ad88;39.902.247;-95.282.624;0
3947;2019-01-13T18:09:47.000;Goyette, Howell and Collie;shopping_pos;4.9;Red River;NM;366.659;-1.054.694;606;Surveyor, land/geomatics;1988-09-06T00:00:00.000;c93d869b8225c91c16b370d7e28a1952;37.645.348;-105.871.262;0
3948;2019-01-13T18:11:38.000;Cormier LLC;shopping_net;7.18;Newberg;OR;453.099;-1.229.685;28278;Research scientist (physical sciences);1977-07-17T00:00:00.000;fad5edc355a1bbc3b5d31521d32ce9d4;45.695.871;-123.190.306;0
3949;2019-01-13T18:13:13.000;Carroll PLC;health_fitness;46.88;Kent;OR;450.838;-1.206.649;60;Museum education officer;1942-04-03T00:00:00.000;36fb57d0b5c800e4325a1c17fdd919c6;45.185.828;-121.597.015;0
3950;2019-01-13T18:13:15.000;Walter, Hettinger and Kessle;personal_care;82.83;High Rolls Mountain Park;NM;329.396;-1.058.189;899;Naval architect;1967-08-30T00:00:00.000;1eb05d4a0f560e55423c2f473456d879;33.835.062;-105.126.368;0
3951;2019-01-13T18:14:10.000;Zulauf LLC;personal_care;77.21;Athena;OR;458.289;-1.184.971;1302;Dealer;1976-10-18T00:00:00.000;29b4ceb7b4102cbd313b7a86df962688;45.947.197;-118.391.625;0
3952;2019-01-13T18:15:11.000;O'Connell-Ullrich;home;208.42;Daly City;CA;376.787;-122.478;107941;Buyer, industrial;1991-10-04T00:00:00.000;2faa7222aef8270b2a81f46b57f23078;38.292.782;-123.094.153;0
3953;2019-01-13T18:18:31.000;Kihn-Fritsch;food_dining;11.31;Arnold;MO;384.305;-90.387;35439;Land/geomatics surveyor;1985-03-31T00:00:00.000;c32038c6017048c60b971caf5113098a;38.513.694;-90.469.694;0
3954;2019-01-13T18:19:22.000;Cole, Hills and Jewess;home;7.29;Kent;OR;450.838;-1.206.649;60;Museum education officer;1942-04-03T00:00:00.000;03d7156871cf8191e95f62b7daf05c44;4.596.786;-120.847.579;0
3955;2019-01-13T18:24:52.000;Rolfson-Kunde;personal_care;34.4;Meredith;CO;393.199;-1.066.596;61;Public relations account executive;1939-11-04T00:00:00.000;1787ce1a50805ab87cb3468bda960394;40.144.983;-106.143.296;0
3956;2019-01-13T18:25:43.000;Reichert, Huels and Hoppe;shopping_net;9.34;Newhall;CA;343.795;-118.523;34882;Health physicist;1971-04-25T00:00:00.000;71684faacb76a7d164a14acc77384f53;3.435.566;-117.901.947;0
3957;2019-01-13T18:26:36.000;Stark-Koss;home;58.12;Lake Oswego;OR;454.093;-1.226.847;42817;Planning and development surveyor;1982-05-28T00:00:00.000;cb7fac564271b74a1e804150034b05dc;44.751.716;-122.869.556;0
3958;2019-01-13T18:27:50.000;Shields-Wunsch;health_fitness;38.74;Redford;MO;373.272;-910.243;241;Investment analyst;1974-10-27T00:00:00.000;6f2c831ae0b73f9d6962161a98885221;36.383.472;-91.925.482;0
3959;2019-01-13T18:28:34.000;Boyer-Reichert;shopping_net;4.86;Newhall;CA;343.795;-118.523;34882;Health physicist;1971-04-25T00:00:00.000;559056d61d2965a4b291891a61c8c93e;33.705.082;-118.716.742;0
3960;2019-01-13T18:28:48.000;Kozey-Kuhlman;personal_care;66.19;Hatch;UT;377.175;-1.124.777;258;Geoscientist;1961-11-24T00:00:00.000;d540c5d2ac03bb0087b1464753e58b22;37.146.407;-112.783.211;0
3961;2019-01-13T18:28:55.000;Medhurst PLC;shopping_net;6.1;Rocky Mount;MO;382.911;-927.059;1847;Tax inspector;1988-10-26T00:00:00.000;a14cba69d0936cf404ab78a790527d49;37.451.658;-91.910.233;0
3962;2019-01-13T18:32:43.000;Ernser-Feest;home;43.93;Lowell;OR;43.921;-1.227.806;1420;Systems analyst;1965-11-11T00:00:00.000;2ef69b6949d5ab3fa3c6749bdc50fd9f;44.521.127;-123.005.899;0
3963;2019-01-13T18:36:38.000;Larkin Lt;kids_pets;58.48;Manley;NE;409.207;-96.168;206;Human resources officer;1967-10-04T00:00:00.000;76cf4be4541a2a57238545c9ff5f862e;41.311.086;-9.652.995;0
3964;2019-01-13T18:38:39.000;Treutel-King;travel;1.08;Espanola;NM;359.866;-1.060.654;18408;Historic buildings inspector/conservation officer;1972-07-18T00:00:00.000;875c30ad42a7075838bfec49fb6b0416;35.207.583;-105.739.892;0
3965;2019-01-13T18:42:00.000;Ruecker-Mayert;kids_pets;282.65;Huslia;AK;656.899;-156.292;277;Engineer, civil (consulting);1965-11-06T00:00:00.000;138bdc6ac06d011dae50234c306eece4;66.659.242;-157.076.827;0
3966;2019-01-13T18:44:59.000;Bartoletti and Sons;personal_care;81.34;Holstein;NE;404.542;-986.538;331;Telecommunications researcher;1950-08-19T00:00:00.000;3f847defa5e5751cfcc19eb4904fcf2d;39.923.854;-9.947.405;0
3967;2019-01-13T18:45:40.000;Romaguera Lt;health_fitness;75.96;Phoenix;AZ;338.155;-1.121.202;1312922;Counselling psychologist;1999-11-30T00:00:00.000;9f7b57d876de1bd0ac5e1ec0090c89bc;33.370.534;-111.924.965;0
